eventID,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,startDayOfYear,country,countryCode,locality,locationID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,type,ownerInstitutionCode,eventRemarks
2011-WILLOUGHBY-1,Area Survey,Observer Time,1653,Acre,2011-07-16,,197,United States of America,USA,Westmore,WILLOUGHBY,44.7519942,-72.0628763,WGS94,10,Event,VCE,
2011-WOLCOTT-1,Area Survey,Observer Time,74,Acre,2011-07-16,,197,United States of America,USA,Wolcott,WOLCOTT,44.56532569,-72.42045722,WGS94,10,Event,VCE,
2011-WOODBURY-1,Area Survey,Observer Time,142,Acre,2011-07-16,,197,United States of America,USA,Woodbury,WOODBURY,44.43,-72.42,WGS94,10,Event,VCE,
2011-WOODWARD-1,Area Survey,Observer Time,106,Acre,2011-07-15,,196,United States of America,USA,Plymouth,WOODWARD,43.56577923,-72.75853066,WGS94,10,Event,VCE,Friday obs.
2011-WRIGHTSVILLE-1,Area Survey,Observer Time,190,Acre,2011-07-16,,197,United States of America,USA,East Montpelier,WRIGHTSVILLE,44.32345335,-72.57340942,WGS94,10,Event,VCE,
2011-ZACK WOODS-1,Area Survey,Observer Time,23,Acre,2011-07-16,,197,United States of America,USA,Hyde Park,ZACK WOODS,44.6106072,-72.5012221,WGS94,10,Event,VCE,
2012-BALD HILL-1,Area Survey,Observer Time,108,Acre,2012-07-21,,203,United States of America,USA,Westmore,BALD HILL,44.7394947,-71.9778742,WGS94,10,Event,VCE,
2012-BALL MOUNTAIN-1,Area Survey,Observer Time,85,Acre,2012-07-20,,202,United States of America,USA,Jamaica,BALL MOUNTAIN,43.13,-72.78,WGS94,10,Event,VCE,7/20 c davis
2012-BEAN (SUTTON)-1,Area Survey,Observer Time,30,Acre,2012-07-21,,203,United States of America,USA,Sutton,BEAN (SUTTON),44.6983842,-72.0862101,WGS94,10,Event,VCE,
2012-BEAVER (HOLLND)-1,Area Survey,Observer Time,40,Acre,2012-07-21,,203,United States of America,USA,Holland,BEAVER (HOLLND),45.0047684,-71.9398184,WGS94,10,Event,VCE,
2012-BEEBE (HUBDTN)-1,Area Survey,Observer Time,111,Acre,2012-07-21,,203,United States of America,USA,Hubbardton,BEEBE (HUBDTN),43.7342306,-73.1831677,WGS94,10,Event,VCE,
2012-BEEBE (SUNDLD)-1,Area Survey,Observer Time,13,Acre,2012-07-21,,203,United States of America,USA,Sunderland,BEEBE (SUNDLD),43.0523,-73.0320481,WGS94,10,Event,VCE,henry 3:30 pm
2012-BERLIN-1,Area Survey,Observer Time,293,Acre,2012-07-21,,203,United States of America,USA,Berlin,BERLIN,44.18,-72.58,WGS94,10,Event,VCE,
2012-BLISS-1,Area Survey,Observer Time,46,Acre,2012-07-21,,203,United States of America,USA,Calais,BLISS,44.3525574,-72.5006635,WGS94,10,Event,VCE,
2012-BOMOSEEN-1,Area Survey,Observer Time,2360,Acre,2012-07-21,,203,United States of America,USA,Castleton,BOMOSEEN,43.6442324,-73.2131665,WGS94,10,Event,VCE,roy pilcher
2012-BOURN-1,Area Survey,Observer Time,48,Acre,2012-07-21,,203,United States of America,USA,Sunderland,BOURN,43.1061882,-73.0020474,WGS94,10,Event,VCE,henry 6:30 pm
2012-BRANCH-1,Area Survey,Observer Time,34,Acre,2012-07-21,,203,United States of America,USA,Sunderland,BRANCH,43.0809107,-73.0189922,WGS94,10,Event,VCE,henry 4:30 pm
2012-BROWNINGTON-1,Area Survey,Observer Time,139,Acre,2012-07-21,,203,United States of America,USA,Brownington,BROWNINGTON,44.8786588,-72.1476007,WGS94,10,Event,VCE,
2012-BRUCE-1,Area Survey,Observer Time,27,Acre,2012-07-21,,203,United States of America,USA,Sutton,BRUCE,44.6403295,-72.187046,WGS94,10,Event,VCE,nest; 1 flew over 
2012-BUCK-1,Area Survey,Observer Time,39,Acre,2012-07-21,,203,United States of America,USA,Woodbury,BUCK,44.462555,-72.3995513,WGS94,10,Event,VCE,1 flew in 9 am
2012-CARMI-1,Area Survey,Observer Time,1401,Acre,2012-07-21,,203,United States of America,USA,Franklin,CARMI,44.9714333,-72.877911,WGS94,10,Event,VCE,
2012-CASPIAN-1,Area Survey,Observer Time,789,Acre,2012-07-21,,203,United States of America,USA,Greensboro,CASPIAN,44.58,-72.32,WGS94,10,Event,VCE,
2012-CENTER-1,Area Survey,Observer Time,79,Acre,2012-07-21,,203,United States of America,USA,Newark,CENTER,44.7144953,-71.9198175,WGS94,10,Event,VCE,Marshalls
2012-CHANDLER (WHLOCK)-1,Area Survey,Observer Time,68,Acre,2012-07-21,,203,United States of America,USA,Wheelock,CHANDLER (WHLOCK),44.53,-72.1,WGS94,10,Event,VCE,
2012-CHITTENDEN-1,Area Survey,Observer Time,702,Acre,2012-07-21,,203,United States of America,USA,Chittenden,CHITTENDEN,43.73,-72.92,WGS94,10,Event,VCE,
2012-TILDYS-1,Area Survey,Observer Time,33,Acre,2012-07-21,,203,United States of America,USA,Glover,TILDYS,44.65,-72.2,WGS94,10,Event,VCE,
2012-CLYDE-1,Area Survey,Observer Time,186,Acre,2012-07-21,,203,United States of America,USA,Derby,CLYDE,44.9353246,-72.1712124,WGS94,10,Event,VCE,
2012-COITS-1,Area Survey,Observer Time,40,Acre,2012-07-21,,203,United States of America,USA,Cabot,COITS,44.4472777,-72.3295486,WGS94,10,Event,VCE,
2012-COLBY-1,Area Survey,Observer Time,20,Acre,2012-07-22,,204,United States of America,USA,Plymouth,COLBY,43.47,-72.67,WGS94,10,Event,VCE,7/22 johnny
2012-COLCHESTER-1,Area Survey,Observer Time,186,Acre,2012-07-21,,203,United States of America,USA,Colchester,COLCHESTER,44.5550488,-73.1195741,WGS94,10,Event,VCE,
2012-COLES-1,Area Survey,Observer Time,125,Acre,2012-07-21,,203,United States of America,USA,Walden,COLES,44.52,-72.22,WGS94,10,Event,VCE,
2012-COLLINS-1,Area Survey,Observer Time,16,Acre,2012-07-21,,203,United States of America,USA,Hyde Park,COLLINS,44.6214402,-72.5042778,WGS94,10,Event,VCE,
2012-COMERFORD-1,Area Survey,Observer Time,777,Acre,2012-07-21,,203,United States of America,USA,Waterford,COMERFORD,44.33,-72.02,WGS94,10,Event,VCE,Liz
2012-CRANBERRY MEADOW-1,Area Survey,Observer Time,28,Acre,2012-07-21,,203,United States of America,USA,Woodbury,CRANBERRY MEADOW,44.4208892,-72.4573301,WGS94,10,Event,VCE,
2012-CRYSTAL (BARTON)-1,Area Survey,Observer Time,763,Acre,2012-07-21,,203,United States of America,USA,Barton,CRYSTAL (BARTON),44.7467161,-72.1762128,WGS94,10,Event,VCE,
2012-CUTTER-1,Area Survey,Observer Time,16,Acre,2012-07-21,,203,United States of America,USA,Williamstown,CUTTER,44.0906188,-72.5489933,WGS94,10,Event,VCE,
2012-DANIELS-W-1,Area Survey,Observer Time,20,Acre,2012-07-21,,203,United States of America,USA,Glover,DANIELS-W,44.68,-72.28,WGS94,10,Event,VCE,
2012-DANIELS-1,Area Survey,Observer Time,66,Acre,2012-07-21,,203,United States of America,USA,Glover,DANIELS,44.6767173,-72.2626038,WGS94,10,Event,VCE,"8:45 1 flew, then 2 flew over"
2012-DERBY-1,Area Survey,Observer Time,207,Acre,2012-07-21,,203,United States of America,USA,Derby,DERBY,44.9542134,-72.1162109,WGS94,10,Event,VCE,
2012-VALLEY-1,Area Survey,Observer Time,88,Acre,2012-07-21,,203,United States of America,USA,Woodbury,VALLEY,44.447,-72.441,WGS94,10,Event,VCE,
2012-DUNMORE-1,Area Survey,Observer Time,985,Acre,2012-07-21,,203,United States of America,USA,Salisbury,DUNMORE,43.9020068,-73.0753915,WGS94,10,Event,VCE,
2012-EAST LONG-1,Area Survey,Observer Time,188,Acre,2012-07-21,,203,United States of America,USA,Woodbury,EAST LONG,44.45,-72.35,WGS94,10,Event,VCE,
2012-ECHO (CHARTN)-1,Area Survey,Observer Time,550,Acre,2012-07-21,,203,United States of America,USA,Charleston,ECHO (CHARTN),44.8603262,-71.994819,WGS94,10,Event,VCE,
2012-ECHO (PLYMTH)-1,Area Survey,Observer Time,104,Acre,2012-07-21,,203,United States of America,USA,Plymouth,ECHO (PLYMTH),43.4734041,-72.6998192,WGS94,10,Event,VCE,
2012-EDEN-1,Area Survey,Observer Time,194,Acre,2012-07-21,,203,United States of America,USA,Eden,EDEN,44.7225493,-72.5017778,WGS94,10,Event,VCE,
2012-ELLIGO-1,Area Survey,Observer Time,174,Acre,2012-07-21,,203,United States of America,USA,Greensboro,ELLIGO,44.600052,-72.3551065,WGS94,10,Event,VCE,
2012-ELMORE-1,Area Survey,Observer Time,219,Acre,2012-07-21,,203,United States of America,USA,Elmore,ELMORE,44.5347752,-72.5253897,WGS94,10,Event,VCE,
2012-EWELL-1,Area Survey,Observer Time,51,Acre,2012-07-21,,203,United States of America,USA,Peacham,EWELL,44.37,-72.17,WGS94,10,Event,VCE,
2012-FAIRFIELD-1,Area Survey,Observer Time,446,Acre,2012-07-21,,203,United States of America,USA,Fairfield,FAIRFIELD,44.85,-72.98,WGS94,10,Event,VCE,
2012-FAIRLEE-1,Area Survey,Observer Time,457,Acre,2012-07-21,,203,United States of America,USA,Fairlee,FAIRLEE,43.88,-72.23,WGS94,10,Event,VCE,
2012-FERN-1,Area Survey,Observer Time,69,Acre,2012-07-21,,203,United States of America,USA,Leicester,FERN,43.8656187,-73.0698352,WGS94,10,Event,VCE,
2012-FOSTERS-1,Area Survey,Observer Time,61,Acre,2012-07-21,,203,United States of America,USA,Peacham,FOSTERS,44.3297812,-72.20982,WGS94,10,Event,VCE,
2012-GALE MEADOWS-1,Area Survey,Observer Time,195,Acre,2012-07-21,,203,United States of America,USA,Londonderry,GALE MEADOWS,43.17,-72.87,WGS94,10,Event,VCE,
2012-GREAT AVERILL-1,Area Survey,Observer Time,828,Acre,2012-07-21,,203,United States of America,USA,Averill,GREAT AVERILL,44.98,-71.7,WGS94,10,Event,VCE,6a 1c on 7/20
2012-GREAT HOSMER-1,Area Survey,Observer Time,140,Acre,2012-07-21,,203,United States of America,USA,Craftsbury,GREAT HOSMER,44.6947722,-72.3606624,WGS94,10,Event,VCE,
2012-GREEN RIVER-1,Area Survey,Observer Time,554,Acre,2012-07-21,,203,United States of America,USA,Hyde Park,GREEN RIVER,44.629268,-72.515443,WGS94,10,Event,VCE,
2012-GRIFFITH-1,Area Survey,Observer Time,13,Acre,2012-07-21,,203,United States of America,USA,Peru,GRIFFITH,43.3028517,-72.9592692,WGS94,10,Event,VCE,Richard Andrews
2012-GROTON-1,Area Survey,Observer Time,422,Acre,2012-07-21,,203,United States of America,USA,Groton,GROTON,44.2667271,-72.2662089,WGS94,10,Event,VCE,
2012-GROUT-1,Area Survey,Observer Time,84,Acre,2012-07-21,,203,United States of America,USA,Stratton,GROUT,43.0445226,-72.9456567,WGS94,10,Event,VCE,2 pm henry
2012-HALLS-1,Area Survey,Observer Time,85,Acre,2012-07-21,,203,United States of America,USA,Newbury,HALLS,44.085898,-72.1231473,WGS94,10,Event,VCE,
2012-HARDWICK-1,Area Survey,Observer Time,145,Acre,2012-07-21,,203,United States of America,USA,Hardwick,HARDWICK,44.52,-72.37,WGS94,10,Event,VCE,
2012-HARDWOOD-1,Area Survey,Observer Time,44,Acre,2012-07-21,,203,United States of America,USA,Elmore,HARDWOOD,44.4678324,-72.4995546,WGS94,10,Event,VCE,Check for chick
2012-HARRIMAN (WHITHM)-1,Area Survey,Observer Time,2040,Acre,2012-07-20,,202,United States of America,USA,Whitingham,HARRIMAN (WHITHM),42.83,-72.88,WGS94,10,Event,VCE,7-20 henry
2012-NORTH HARTLAND-1,Area Survey,Observer Time,215,Acre,2012-07-21,,203,United States of America,USA,Hartland,NORTH HARTLAND,43.62,-72.37,WGS94,10,Event,VCE,
2012-HARTWELL-1,Area Survey,Observer Time,16,Acre,2012-07-21,,203,United States of America,USA,Albany,HARTWELL,44.7044943,-72.293716,WGS94,10,Event,VCE,
2012-HARVEYS-1,Area Survey,Observer Time,351,Acre,2012-07-21,,203,United States of America,USA,Barnet,HARVEYS,44.3,-72.13,WGS94,10,Event,VCE,
2012-HOLLAND-1,Area Survey,Observer Time,325,Acre,2012-07-21,,203,United States of America,USA,Holland,HOLLAND,44.9867132,-71.9281516,WGS94,10,Event,VCE,
2012-HORTONIA-1,Area Survey,Observer Time,479,Acre,2012-07-21,,203,United States of America,USA,Hubbardton,HORTONIA,43.7500632,-73.2078906,WGS94,10,Event,VCE,
2012-INDIAN BROOK (ESSEX)-1,Area Survey,Observer Time,50,Acre,2012-07-21,,203,United States of America,USA,Essex,INDIAN BROOK (ESSEX),44.53,-73.1,WGS94,10,Event,VCE,
2012-IROQUOIS-1,Area Survey,Observer Time,243,Acre,2012-07-20,,202,United States of America,USA,Hinesburg,IROQUOIS,44.37,-73.08,WGS94,10,Event,VCE,7/20 linda mcelvany
2012-JOBS-1,Area Survey,Observer Time,39,Acre,2012-07-21,,203,United States of America,USA,Westmore,JOBS,44.7628276,-71.9537072,WGS94,10,Event,VCE,
2012-JOES (DANVLL)-1,Area Survey,Observer Time,396,Acre,2012-07-21,,203,United States of America,USA,Danville,JOES (DANVLL),44.4083904,-72.1945436,WGS94,10,Event,VCE,
2012-KEISER-1,Area Survey,Observer Time,33,Acre,2012-07-21,,203,United States of America,USA,Danville,KEISER,44.3864467,-72.1706537,WGS94,10,Event,VCE,
2012-KENT-1,Area Survey,Observer Time,99,Acre,2012-07-21,,203,United States of America,USA,Killington,KENT,43.68,-72.8,WGS94,10,Event,VCE,
2012-KETTLE-1,Area Survey,Observer Time,109,Acre,2012-07-21,,203,United States of America,USA,Peacham,KETTLE,44.2947817,-72.3181558,WGS94,10,Event,VCE,
2012-KNAPP BROOK #1-1,Area Survey,Observer Time,25,Acre,2012-07-21,,203,United States of America,USA,Cavendish,KNAPP BROOK #1,43.447016,-72.5662041,WGS94,10,Event,VCE,
2012-KNAPP BROOK #2-1,Area Survey,Observer Time,35,Acre,2012-07-21,,203,United States of America,USA,Cavendish,KNAPP BROOK #2,43.45,-72.57,WGS94,10,Event,VCE,
2012-LAMOILLE-1,Area Survey,Observer Time,148,Acre,2012-07-21,,203,United States of America,USA,Hyde Park,LAMOILLE,44.57,-72.62,WGS94,10,Event,VCE,
2012-LEVI-1,Area Survey,Observer Time,22,Acre,2012-07-21,,203,United States of America,USA,Groton,LEVI,44.2672827,-72.2262078,WGS94,10,Event,VCE,
2012-LEWIS-1,Area Survey,Observer Time,68,Acre,2012-07-21,,203,United States of America,USA,Lewis,LEWIS,44.8833812,-71.7806495,WGS94,10,Event,VCE,"7/20 Rachel, 7/21 1 a marshals"
2012-LITTLE AVERILL-1,Area Survey,Observer Time,467,Acre,2012-07-21,,203,United States of America,USA,Averill,LITTLE AVERILL,44.9556024,-71.7162039,WGS94,10,Event,VCE,
2012-LITTLE HOSMER-1,Area Survey,Observer Time,180,Acre,2012-07-21,,203,United States of America,USA,Craftsbury,LITTLE HOSMER,44.68,-72.38,WGS94,10,Event,VCE,
2012-LITTLE ROCK-1,Area Survey,Observer Time,18,Acre,2012-07-21,,203,United States of America,USA,Wallingford,LITTLE ROCK,43.4006275,-72.9562145,WGS94,10,Event,VCE,
2012-LONG (EDEN)-1,Area Survey,Observer Time,97,Acre,2012-07-21,,203,United States of America,USA,Eden,LONG (EDEN),44.77,-72.6,WGS94,10,Event,VCE,
2012-LONG (GRNSBO)-1,Area Survey,Observer Time,100,Acre,2012-07-21,,203,United States of America,USA,Greensboro,LONG (GRNSBO),44.6256073,-72.263437,WGS94,10,Event,VCE,
2012-LONG (SHEFLD)-1,Area Survey,Observer Time,38,Acre,2012-07-21,,203,United States of America,USA,Sheffield,LONG (SHEFLD),44.6767178,-72.1437116,WGS94,10,Event,VCE,
2012-LONG (WESTMR)-1,Area Survey,Observer Time,90,Acre,2012-07-21,,203,United States of America,USA,Westmore,LONG (WESTMR),44.7506056,-72.0178751,WGS94,10,Event,VCE,
2012-LOWELL-1,Area Survey,Observer Time,57,Acre,2012-07-21,,203,United States of America,USA,Londonderry,LOWELL,43.22,-72.77,WGS94,10,Event,VCE,
2012-LOWER SYMES-1,Area Survey,Observer Time,77,Acre,2012-07-21,,203,United States of America,USA,Ryegate,LOWER SYMES,44.25,-72.1,WGS94,10,Event,VCE,
2012-MAIDSTONE-1,Area Survey,Observer Time,745,Acre,2012-07-21,,203,United States of America,USA,Maidstone,MAIDSTONE,44.6486637,-71.6470329,WGS94,10,Event,VCE,
2012-TURTLEHEAD-1,Area Survey,Observer Time,69,Acre,2012-07-21,,203,United States of America,USA,Marshfield,TURTLEHEAD,44.3258919,-72.330657,WGS94,10,Event,VCE,
2012-MARTINS-1,Area Survey,Observer Time,82,Acre,2012-07-21,,203,United States of America,USA,Peacham,MARTINS,44.3,-72.22,WGS94,10,Event,VCE,
2012-MAY-1,Area Survey,Observer Time,116,Acre,2012-07-21,,203,United States of America,USA,Barton,MAY,44.7417164,-72.1228779,WGS94,10,Event,VCE,martha gordon
2012-MCCONNELL-1,Area Survey,Observer Time,87,Acre,2012-07-21,,203,United States of America,USA,Brighton,MCCONNELL,44.8189378,-71.8039827,WGS94,10,Event,VCE,eric
2012-MEMPHREMAGOG-1,Area Survey,Observer Time,5966,Acre,2012-07-21,,203,United States of America,USA,Derby,MEMPHREMAGOG,44.9853239,-72.2151023,WGS94,10,Event,VCE,
2012-METCALF-1,Area Survey,Observer Time,81,Acre,2012-07-21,,203,United States of America,USA,Fletcher,METCALF,44.7283824,-72.8840236,WGS94,10,Event,VCE,
2012-MILES-1,Area Survey,Observer Time,215,Acre,2012-07-21,,203,United States of America,USA,Concord,MILES,44.45,-71.82,WGS94,10,Event,VCE,
2012-MILLER (STRFRD)-1,Area Survey,Observer Time,64,Acre,2012-07-21,,203,United States of America,USA,Strafford,MILLER (STRFRD),43.9,-72.3,WGS94,10,Event,VCE,
2012-MOLLYS-1,Area Survey,Observer Time,38,Acre,2012-07-21,,203,United States of America,USA,Cabot,MOLLYS,44.3939461,-72.2359332,WGS94,10,Event,VCE,
2012-MOLLYS FALLS-1,Area Survey,Observer Time,397,Acre,2012-07-21,,203,United States of America,USA,Marshfield,MOLLYS FALLS,44.35,-72.28,WGS94,10,Event,VCE,possibly missed south pair
2012-MOORE-1,Area Survey,Observer Time,1235,Acre,2012-07-21,,203,United States of America,USA,Waterford,MOORE,44.33,-71.87,WGS94,10,Event,VCE,liz
2012-MOREY-1,Area Survey,Observer Time,547,Acre,2012-07-21,,203,United States of America,USA,Fairlee,MOREY,43.9247901,-72.1498123,WGS94,10,Event,VCE,
2012-MUD (HYDEPK)-1,Area Survey,Observer Time,14,Acre,2012-07-21,,203,United States of America,USA,Hyde Park,MUD (HYDEPK),44.605885,-72.5034444,WGS94,10,Event,VCE,
2012-MUD (PEACHM)-1,Area Survey,Observer Time,34,Acre,2012-07-21,,203,United States of America,USA,Peacham,MUD (PEACHM),44.3072818,-72.2125974,WGS94,10,Event,VCE,
2012-NEAL-1,Area Survey,Observer Time,186,Acre,2012-07-21,,203,United States of America,USA,Lunenburg,NEAL,44.4897795,-71.6920327,WGS94,10,Event,VCE,
2012-NEWARK-1,Area Survey,Observer Time,153,Acre,2012-07-21,,203,United States of America,USA,Newark,NEWARK,44.7175509,-71.9823186,WGS94,10,Event,VCE,
2012-NICHOLS-1,Area Survey,Observer Time,171,Acre,2012-07-21,,203,United States of America,USA,Woodbury,NICHOLS,44.45,-72.35,WGS94,10,Event,VCE,
2012-NINEVAH-1,Area Survey,Observer Time,171,Acre,2012-07-21,,203,United States of America,USA,Mt. Holly,NINEVAH,43.47,-72.75,WGS94,10,Event,VCE,
2012-MIRROR-1,Area Survey,Observer Time,85,Acre,2012-07-21,,203,United States of America,USA,Calais,MIRROR,44.4,-72.45,WGS94,10,Event,VCE,baea
2012-NORTH SPRINGFIELD-1,Area Survey,Observer Time,290,Acre,2012-07-21,,203,United States of America,USA,Springfield,NORTH SPRINGFIELD,43.35,-72.5,WGS94,10,Event,VCE,
2012-NORTON-1,Area Survey,Observer Time,583,Acre,2012-07-21,,203,United States of America,USA,Norton,NORTON,44.93,-71.87,WGS94,10,Event,VCE,
2012-NOTCH-1,Area Survey,Observer Time,22,Acre,2012-07-21,,203,United States of America,USA,Ferdinand,NOTCH,44.7406056,-71.7173137,WGS94,10,Event,VCE,
2012-NOYES-1,Area Survey,Observer Time,39,Acre,2012-07-21,,203,United States of America,USA,Groton,NOYES,44.23,-72.32,WGS94,10,Event,VCE,
2012-NULHEGAN-1,Area Survey,Observer Time,37,Acre,2012-07-21,,203,United States of America,USA,Brighton,NULHEGAN,44.791716,-71.8178717,WGS94,10,Event,VCE,marshall
2012-OSMORE-1,Area Survey,Observer Time,48,Acre,2012-07-21,,203,United States of America,USA,Groton,OSMORE,44.3083926,-72.2781547,WGS94,10,Event,VCE,
2012-PARKER-1,Area Survey,Observer Time,250,Acre,2012-07-21,,203,United States of America,USA,Glover,PARKER,44.7194941,-72.2328808,WGS94,10,Event,VCE,
2012-PEACHAM-1,Area Survey,Observer Time,340,Acre,2012-07-21,,203,United States of America,USA,Peacham,PEACHAM,44.33,-72.27,WGS94,10,Event,VCE,karen dusini
2012-PENSIONER-1,Area Survey,Observer Time,173,Acre,2012-07-21,,203,United States of America,USA,Charleston,PENSIONER,44.8736591,-72.0573206,WGS94,10,Event,VCE,
2012-PIGEON-1,Area Survey,Observer Time,69,Acre,2012-07-21,,203,United States of America,USA,Groton,PIGEON,44.245894,-72.3284329,WGS94,10,Event,VCE,
2012-PLEIAD-1,Area Survey,Observer Time,6,Acre,2012-07-21,,203,United States of America,USA,Hancock,PLEIAD,43.9339521,-72.9578898,WGS94,10,Event,VCE,henry
2012-RAPONDA-1,Area Survey,Observer Time,121,Acre,2012-07-21,,203,United States of America,USA,Wilmington,RAPONDA,42.8750812,-72.8175965,WGS94,10,Event,VCE,1 ad 7/18
2012-RICKER-1,Area Survey,Observer Time,95,Acre,2012-07-21,,203,United States of America,USA,Groton,RICKER,44.2470054,-72.244541,WGS94,10,Event,VCE,
2012-ROOD-1,Area Survey,Observer Time,23,Acre,2012-07-21,,203,United States of America,USA,Williamstown,ROOD,44.0770076,-72.5889944,WGS94,10,Event,VCE,
2012-SALEM-1,Area Survey,Observer Time,764,Acre,2012-07-21,,203,United States of America,USA,Derby,SALEM,44.9292138,-72.1037106,WGS94,10,Event,VCE,
2012-SEARSBURG-1,Area Survey,Observer Time,25,Acre,2012-07-21,,203,United States of America,USA,Searsburg,SEARSBURG,42.92,-72.93,WGS94,10,Event,VCE,
2012-SEYMOUR-1,Area Survey,Observer Time,1769,Acre,2012-07-30,,212,United States of America,USA,Morgan,SEYMOUR,44.8969923,-71.9817632,WGS94,10,Event,VCE,7/30 charles and denis
2012-SHADOW (GLOVER)-1,Area Survey,Observer Time,210,Acre,2012-07-21,,203,United States of America,USA,Glover,SHADOW (GLOVER),44.668103,-72.226571,WGS94,10,Event,VCE,
2012-SHERMAN-1,Area Survey,Observer Time,160,Acre,2012-07-21,,203,United States of America,USA,Whitingham,SHERMAN,42.73,-72.92,WGS94,10,Event,VCE,
2012-SILVER (LEICTR)-1,Area Survey,Observer Time,101,Acre,2012-07-21,,203,United States of America,USA,Leicester,SILVER (LEICTR),43.88,-73.05,WGS94,10,Event,VCE,
2012-SOMERSET-1,Area Survey,Observer Time,1568,Acre,2012-07-21,,203,United States of America,USA,Somerset,SOMERSET,43.009708,-72.952621,WGS94,10,Event,VCE,
2012-SOUTH AMERICA-1,Area Survey,Observer Time,29,Acre,2012-07-21,,203,United States of America,USA,Ferdinand,SOUTH AMERICA,44.7056067,-71.7431474,WGS94,10,Event,VCE,marshall
2012-SOUTH BAY-1,Area Survey,Observer Time,470,Acre,2012-07-21,,203,United States of America,USA,Newport City,SOUTH BAY,44.93,-72.2,WGS94,10,Event,VCE,
2012-SPECTACLE-1,Area Survey,Observer Time,103,Acre,2012-07-21,,203,United States of America,USA,Brighton,SPECTACLE,44.8006048,-71.8503722,WGS94,10,Event,VCE,
2012-ST. CATHERINE-1,Area Survey,Observer Time,883,Acre,2012-07-21,,203,United States of America,USA,Wells,ST. CATHERINE,43.47,-73.22,WGS94,10,Event,VCE,
